name	ratings	date	helpful	comment	comment_len
커피콩	1	2020-10-18	1	아니 리뷰쓰는데 별하나만 뜨는 버그는 왜자꾸 나는데	28
J.H. Park	1	2020-04-07	1	배달앱 전부 탈퇴하고 전화로 주문할꺼다	21
분쟁님	1	2019-06-20	0	그냥 삭제합니다 나름VIP인데 많이쓴이용자 찾습니다?는개뿔 당첨 신규유저가 한번에 3만원당첨 에레이..쏜다쿠폰도 그렇고 적립금폐지? 그럼 어플왜씀?? 전화배달을하지 잘쓰다가요~	98
Tasha Lee	1	2020-04-08	0	욕심이정도껏 과해야죠. 이시국에 다들힘든데 그러고싶으셨습니까? 한달에 한두번 사먹는정도였지만 탈퇴하고 앱삭제합니다	63
츠냥이	1	2019-04-14	0	장바구니에 주문을 할려고 햇는데 ㅡㅡ 계속 안되네요	28
JUNHO GU	1	2020-04-06	0	삭제.. 쫌만 배가 부르면 왜 초심을 잃을까. 배민아웃	30
김병국	1	2019-04-17	1	이벤트하면 뭐함? 이벤트 시작과 동시에 해당 치킨집 문 닫아버리고만 쿠폰 쓰지도 못하네	48
???	1	2020-04-07	2	탈퇴했음 꼼수수료쇼 잘봤습니다	16
이현환	1	2020-04-10	0	양심이 없는 업체	9
존벨	1	2020-04-07	0	배달비 받을거면 최소주문금액 없애주세요	21
무라이story사	1	2020-06-28	1	이거 조금만 멀리 있의면 못 사네요..? 멀리 못하나요..	32
유하	1	2020-08-25	1	요기요 배달통으로 갑시다	13
췍췍길만걸어	1	2019-06-20	1	지웠다가 탈퇴하려고 다시 깔고 탈퇴하고 이제 손절 ㅃㅃ 클만큼 커놓고 실이용자들 고마운줄 모르고 인플루언서들 셀럽들한테 헥헥대는 꼴이라니...추하다추해 100원 쿠폰줄때부터 고객을 거지새끼로 아나 싶었는데 역시는 역시고요? 사과문도 추잡하다 노어이ㅋㅋ	140
시시츄루루	1	2020-04-10	1	최악입니다 뉴스보고왔어요 수수료 올린 배민 이용하지마세요 전화로 배달합시다 다들	44
이동덕	1	2020-04-10	1	리뷰 남기고 삭제합니다. 안녕히가세요. 빠잉~	25
sw o	1	2019-06-20	1	배가불렀네ㅎ 운영이런식으로 하면 안되지~	22
퇴근 후 헬스	1	2020-04-07	1	너무 실망스러워 지웁니다 경영진 마인드 고쳐먹으세요!!!!!!	34
ty k	1	2020-04-12	0	밑에 글내용 공감하고 아닌건 다른데 갈아타야겠음 밑 글남기신 말.. 더이상 말할것도 없네요	50
안영빈	1	2020-04-04	1	울트라콜이 중복되서 나오는게 싫으면 제한해서 받으면되지 무슨 수수료야	38
정원혁	1	2020-04-24	0	밥먹고싶다고 배고프다고 자꾸 팅긴다고;;	22
Doo Kim	1	2019-08-11	0	서버도 개판이고 환불도 안됨	15
정수연	1	2020-04-07	1	많이 이용했었는데, 이제 안할래요!	19
유승철	1	2020-12-31	1	쓰레기임 음식 제때 온꼴을 못봄 쿠팡이츠쓰세요	25
유미	1	2020-04-24	1	실행이 안되네요 ㄷㄷ 자꾸 튕겨요	18
Jin D. Koo	1	2020-04-08	0	회원 탈퇴하려고 지웠던 앱 다시 깔았네. 이젠 영원히 안녕~~	34
Jay L	1	2019-10-17	0	맛없는 곳도 광고로 맛집으로 만드는 앱	21
얌이	1	2019-04-29	19	공지를 제대로 하던가 7시 미뤘다 8시 미뤘다 내일로? 구멍가게도 아니고 3번을 말바꾸기 하는지 대단	56
Black. Smile	1	2021-01-21	1	시이벌 배달비에의한 배달비를 위한	18
부추빵	1	2019-06-25	6	배민 몇년간 식사 및 디저트후식까지 챙겨먹으며 천생연분 유지했던 이용자입니다. 쿠폰이벤트야 뭐 돈내고 먹자 싶어서 딱히 참여도 안했는데, 이번에 몇 주지도 않는 포인트까지 없앤다는거보고 정말 이용할 가치가 없다고 느꼈어요. 고객센터는 문의할때마다 친절했고 기본 응대서비스에는 크게 불만을 느낀적이 없지만, 마케팅수준이 너무 떨어져서 이용할 마음이 없어집니다. 뭔갈 더 주는것을 바라진않아도 고객을 소중히 한다는 느낌이 전혀 안느껴져서요. 고작 포인트 하나 없앤다고 떠난다고 생각은 안했으면 좋겠네요. 전 배민 더이상 이용안하려구요. 몇년간 잘썼습니다. 다신 돌아올일 없을거에요. +이거봐라 쏜다쿠폰 언급도 안했는데 복붙하는 꼬라지ㅋㅋㅋㅋ남은 정도 다 떨어지게 하네	371
최강쭈꾸미	1	2019-06-15	0	주소등록안되자나요 자꾸오류뜨고	16
헤주	1	2019-06-25	0	몇번을 시켜먹었는데 적립금 200원 모으기도 힘드네요ㅎㅎ 1000원을 언제 모아서 쓰라는건지 ㅋㅋ 고객을 호구라고 생각하는 배민 이제 갈아탑니다 저도 연예인이나 할걸 그랬네요 덧글도 밑에랑 똑같이 복붙하실거죠?	117
권오현	1	2020-04-07	0	탈퇴함. 빠른손절.	10
망조	1	2019-08-11	0	서버진짜!! 4시 기다린다고 맛있는녀석들 보고 있는데 환장하겄네 ㅡㅡ진짜	40
정성민	1	2020-04-07	0	최악 기존에는 맛집찾기쉬웠는데 지금은 중구난방임	26
미뀨	1	2020-09-15	1	왜자꾸연결상태가 일시적으로 불안정하다고 뜨나요?	26
지민영	1	2021-01-16	0	그냥 남들 낮게 주길래	12
디아블로	1	2020-04-06	0	수수료가 너무 높다	10
김정환	1	2019-07-26	0	여러분 요기요 쓰세요 훨씬 좋아요	18
정유리	1	2020-10-28	1	제가 무슨 부정행위를 했다고 리뷰 쓰는걸 차단 먹이나요? 제 돈 주고 사먹고 리뷰 쓰고했던게 단데요??? 요하는 자료 다 보내고 풀어달라했는데 또 풀어줄 수가 없다니ㅋㅋㅋㅋㅋ 뭐때문에 차단 당했는지 알려주지도 않는 답변에.. 진짜 먹었다는 영수증 자료를 또 보내달라는데 누가 음식먹은 영수증을 아직까지 보관하고 있나요. 배달 음식은 영수증 잘 챙겨주지도 않아요ㅋㅋㅋㅋㅋ	206
황태윤	1	2020-04-06	1	한번 시켜먹고 뉴스보고 바로 탈퇴하고 삭제~ 안뇽~	28
최마요	1	2020-04-08	0	함께해서 즐거웠지만 더이상 내가 아는 네가 아니기에 떠날게 잘있어	36
갓한량	1	2019-08-20	0	지난번 사태 기억 안나셨나봐요.. 오늘 또 그러네요	28
홍진욱	1	2019-07-11	1	배달은 역시 요기요!	11
메뚜기캔	1	2020-04-08	1	배달음식값 올린 장본인 배달앱	16
유월이,여름이의묘猫생 이야기	1	2020-04-07	1	좋은 정책 잘 봤습니다. 이젠 전화로 주문 하겠습니다.	30
뚜샤뚜샤	1	2019-07-11	0	탈퇴하고 갑니당~~~^^ 호구가 되지않겟다~~~	26
김종경	1	2019-12-17	3	느린배송 터무니없는배달료ㅡㅡ	15
Seung hun Yoo	1	2020-04-07	0	이시기에 꼭 그래야만 했나요?많이 벌어서 팔았잖아요 ㅉ	30
정의정	1	2019-06-17	2	별 한개도 주기 아까움 100원 할인 할빠에 하지.마라	30
진해선	1	2019-08-11	0	별 하나도 아깝네 씨버를 주옥같은 어플이네 십할.	27
착하게살자	1	2019-11-09	0	왜 댓글 삭제하시죠 개발자님? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제가 뭐 악의적으로 있지도않은 일을 댓글로 달았나요? 개선할 생각을 해야지 좀 유명해졌다고 그냥 삭제하네 ㅋㅋㅋ 아니면 애초에 제가말한게 실수가아니라 배민에서 의도한건가보죠?	133
유대성	1	2020-03-22	0	머이런어플이다잇지 결제 한번하기 겁나 힘들어서 그냥지웠음	31
SH	1	2019-05-11	0	배민 안 써본 사람 이벤트가 있길래 처음으로 어플 받아서 회원가입 후 쿠폰을 받기 위해 인증 절차를 진행하였으나 인증번호가 오지 않았고, 같은 절차를 세번이나 똑같이 시도 하였지만 결과는 같아서 그냥 탈퇴하고 어플 지웠습니다. 이럴꺼면 그런 이벤트를 왜 하는건지 모르겠습니다.	154
se.k c	1	2020-04-05	2	뉴스보고 자영업자들 더 힘들어지기 전에 앱 지워야 겠어요.	32
yongzoo lee	1	2020-04-22	2	배달의 명수 나올 때 까지만 가게 정보 볼게요. 유니콘 기업이 대한민국 힘든 시기에 자영업자 뒤통수를 치다니.	61
훈몽이	1	2020-04-06	2	알지? 왜 별 한개인지? 0.9개 주고싶었는데...넉넉하게 1개 넣었다^^	41
??	1	2020-12-27	1	별 다섯개 주려다가 손이미끄러짐	17
menit kale	1	2019-06-19	1	이벤트 하고도 욕먹는 업체가 있다고 해서 글 남깁니다	29
Nam Kim	1	2020-12-19	1	리뷰할 이유가 없음그냥 날먹 오짐	18
즈아즈아	1	2019-07-04	0	연예인만 쿠폰 주고 일반인은 신경안쓰는 배민 아웃. 앞으로 어떻게 될지 궁금하네요	45
s ss	1	2019-04-17	1	이벤트 굿^^ 요기요 ㄷㅏ시 설치하게 해주시는 이벤트 아주 굿입니다~~	39
Sohyun Lee	1	2020-04-07	3	배민이 수수료를 부과하자 영세 업체들은 우리나라 최초로 배달비라는것을 사용자에게 부과한다. 이에따라 동종업계들은 모두 수수료를 부과하고 사회적 파장이 일자 배민은 수수료0%로 영세업자를 위한답시고 트래픽을 긁어모은다. 이듬해 적자를 낸 배민, 긁어모은 트래픽에 다시한번 수수료를 부과한다. 이제 우리나라는 배달비라는 문화가 생겼다. 지금 상황도 똑같다. 2보전진을 위한 1보 후퇴일뿐 결국 수수료를 올릴것이다. 처음 속는것은 어쩔수 없어도 두번 속는것은 당신들이 바보다. 진실을 깨닫고 배민사용을 중지해야한다.	285
김민성	1	2019-05-11	0	쿠폰쓰면 주문이 안되는 쓰레기앱 요기요 배달통이 짱임	29
최영임	1	2019-12-22	0	롯데시네마 배민쿠폰 얻어서 배달의민족 처음으로 시킬려하는데 첫주문자가 아니라고 오류 뜨면서 못쓰게하네요 이럴거면 쿠폰 왜 만들었나요?	74
안형준	1	2020-04-08	3	한심하기 짝이없네요	10
루피	1	2021-05-15	1	니들도 1점 먹어봐라	11
더휴먼아카데미	1	2020-04-07	3	탈퇴합니다. 더이상못참습니다.	16
강환불	1	2021-01-01	1	독과점 아니었으면 진작에 없어졌을 앱	20
이군 igoon	1	2020-04-16	2	상생을 무시하는 독점 서비스를 원하지 않습니다 전달지 돌리던 초심은 어디 가셨나요?	46
마니	1	2020-04-08	0	오픈서비스로 바뀐 이후 득인 사장님과 실인 사장님의 비율이 같으면 뭐합니까? 총 수수료액으로 보면 실인 사장님들이 내는 수수료가 득보는 사장님들보다 배의배의배로 많은데요? 득.실 보는 사장님 비율이 비슷하다며 회피하려 하지말고 실제 배민에서 받는 총수수료가 오픈서비스 전과 어떻게 달라졌는지. 실제 이익을 투명하게 공개바랍니다. 제 예상에 2~3배? 5배?는 뛰지 않았을까요? 한달에 약 3천건정도 되는 매장은 한달에 내는 수수료가 380만원이네요 ㅋㅋㅋㅋ 8만8천원에서 정확히 43배 뛰었네요	276
김kwan	1	2019-06-21	13	배민 사용자 적립금은 개똥만큼주고 개듣보 연예인한테는 1만원100장 쳐주고 그 연예인은 엄마가 3장?30장? 가져갔다고 인스타에 쳐올리기나하고 이딴식으로 운영하지마라 사용자들이 있어서 이만큼올라간거지 개듣보 연예인쿠폰쳐줘서 올라간줄아나?	132
SuHwan LEE	1	2021-02-22	4	옘병 이벤트 기획자 대가리에 뭐가 들었나	22
주연	1	2020-01-25	4	설날 이벤트게임 너무 어렵고 보상도 짜요 1점드립니다	29
김현	1	2020-04-11	0	독과점이 이렇게 무섭네요 자주 썻는데 나갑니다	25
박바민지	1	2019-06-20	0	마케팅때문에 거지같아서 갈아타려구요^^	21
김진한	1	2019-04-26	0	왜 주소지 등록이 안되나요ㅡㅅㅡ 앱 사용도 못하고 있네요	31
김의곤	1	2019-04-29	4	준비가 안된 주먹구구식 이벤트. 사용자 우롱.	25
J Lee	1	2020-07-31	9	우버 사업철수해서 살판낫죠? 배달통 하위 업체들은 가맹도 많이없고 쿠팡도 서울에서도 서비스안되는곳있고 위메프도 안되는곳많으니까? 아주 살판낫네요. 라이더들 관리는 개판에 수수료는 다갖고가고 전화주문 리뷰는 3년전에 지적했는데 지금도 안되고	133
김은영	1	2019-06-29	5	여기가 그 연예인과 유튜버들한테만 대접해준다는 거기인가요?ㅋㅋ	34
다들고마워	1	2020-04-06	0	합병 이후 독과점으로 수수료 혜택 준다고 개편하는데 뭐 사람들을 등신으로 아시나보네요 그것도 모를줄 알고	58
블루모스	1	2020-01-25	3	게임이벤트 개판 터치도안돼고 힘들게해도 천원	24
좌우, 필요없다. 한국은 꽃길만 간다.	1	2020-04-07	6	●배달의민족=게르만민족● 리뷰없어져 다시 쓰는데 짱남. 1점 준 리뷰들에 좋아요 평가누른거 다 없어지네. 헐. 근데도 평점이 4.6이라고? 평점이 뭔지 모르나? 제품생산업 아닌 플랫폼서비스 제공자가 이미 만들어진 플랫폼으로 얼마나 벌려고? 소비자 입장에선 더 기능 추가할 필요도 없는데. 도대체 얼만큼의 이익을 더 볼려고 수수료나 올려받을 생각이나 함? 얼만큼의 이득을 독일로 가져가야함? 머리 쓰는게 그런데 밖에 안돌아감? 배민때문에 왠갖 음식점들 가격 올라가고, 배달료 다 생기고. 이런거 가게들 위해서, 초기 시스템 개발하니까 하고 감내했구만. 치킨값 이리 오른거에 배민이 크게 이바지했지. 인수할때부터 계획적이구만. 언제 어떻게 망하나 궁금하네. 요기요는 원래 안썻고. 한국거고 인수돼도 그대로 간다해서 이거 썻는데. 독일에 판 놈도 알고 짜고친거지. 응 안써. 굉장하네 독일. 1년이면 본모습나오네. 앱 삭제할려고 업데이트 한다. 요기요로 갈줄알고? 안가.	484
최원일	1	2020-04-07	1	코로나19로 인한 이 어려운상황에서 소상공인들에게 수수료를 올린 배민! 포인트포기하고 앱 탈퇴 후 삭제 했습니다. 코로나19로 힘들어진 소상공인 수수료 지원해주지는 못할망정.. 너무 실망입니다. 전화주문 합시다!	118
코코쩨리	1	2019-10-31	0	총사용 금액 왜 안보여요? 업뎃도 안되고 이상해여	27
박범진	1	2020-04-08	0	지금 자영업자들 너무 힘든데 갑질을 너무 심하게 한다	29
5ms	1	2019-06-20	0	쓴 적도 없지만 제거한다. 고객을 기만하고 우롱하면서 마치 점주들을 위하고 서민들을 위한 척 했다니.. 갓적폐 서비스네.. 꺼져라	72
영배	1	2019-04-27	0	비밀번호 찾기가 안되요	12
TWICE LOVE	1	2018-12-22	0	이앱만써서 주문하긴하는데 쓸때마다 다른앱 가고싶음	27
박주현	1	2020-04-07	0	외양간 잘 고치시길 바랍니다	15
김지영	1	2020-08-13	1	사람들이 많이 사용하니까 갑질하시는건지..	23
안성준	1	2019-06-28	1	이벤트가 뭐지 진짜 많이 사용한사람이여도 전혀안뜨는데 걍줄람 한장씩 주던가 하	43
Shin Frank	1	2020-04-07	0	초심잃고 고가의 배달료 부과해 부당이득취하는 배민 탈퇴하고 쓰지말자 언제부터 배달료내고 음식먹엇냐 은근슬쩍 배달료계속올리네 최악이다	73
Shawn K	1	2021-04-01	0	별1개도 아까움	8
쿨망고	1	2020-04-07	2	탈퇴했습니다. 앞으로 인터넷 찾아서 주문하려구요	26
뒤뜰로	1	2019-08-11	6	배민 삭제합니다 내 돈 뱉아주세요 서버가 터지면 결제도 안되게 막아야지 왜 결제는 되는거죠? 직원분들 일 좀하세요ㅎㅎ배민에서 돈받고 일안해요?	79
??	1	2019-05-05	0	요기요쓸게요. 이벤트 갖고 선착순이니뭐니 장난치진않네요	30
오준엽	1	2019-12-05	0	이딴쓰레기어플말고 요기요쓰십쇼 ㅋ ㅋ 매주할인도해주는데	30
이자연	1	2020-05-02	0	설치가 안돼는데요.. 폰 문제 아닙니다	21
아정	1	2020-04-07	0	초심을잃어서...다른어플갈아탈께요	18
DN H	1	2020-04-07	1	탈퇴하였습니다 수고하세요 여기서 이제 주문 안해요	27
전생했더니엄준식이었던건에대하여	1	2020-10-23	0	엇 어ㅓ엇 여기도 별이 하나밖에 안 보이네요 배민 이상쓰...	34
한지선	1	2019-11-16	0	수험생 이벤트 인증을 왜 본인 핸드폰으로 하라는건지 모르겠네 핸드폰 없는 수험생이 얼마나 많은데	53
자프키엘	1	2020-04-07	1	응 수수료폭탄~! 니네 안써. 차라리 전화로 배달시키지 너네 어플은 안쓸거다	42
오래된계란	1	2020-04-09	0	푸하하. 정말 좋은어플! 전화번호부임!	21
hyejeong o	1	2019-06-22	1	왜 별0개는 없죠? 돈은 소비자가 쓰고 생색은 배민이 내고 연옌들이 내고 빨래는 꼭 엄마한테 물어봐야하고^^ 치사하고 더러워서 탈퇴하고 다른어플로 갈아타요~~~	89
박민	1	2020-04-08	0	님들 그거 아셔야해요 배달의 민족 독일기업으로 넘어간지 오랩니다 바뀌고 이 난리 났구요 저는 더 이상 안쓰려구요	62
